Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
Ohio State University,computerScience,https://www.cse.ohio-state.edu/,Black,Man,Christopher Stewart,Associate Professor,https://cse.osu.edu/people/stewart.962,https://academicphotos.s3.amazonaws.com/computerScience/Ohio_State_University/Christopher_Stewart.jpg,"distributed systems, performance modeling"
Ohio State University,computerScience,https://www.cse.ohio-state.edu/,Black,Man,Donald Williamson,Associate Professor,https://cse.osu.edu/people/williamson.413,https://academicphotos.s3.amazonaws.com/computerScience/Ohio_State_University/Donald_Williamson.jpg,"machine (deep) learning, signal processing"
Pennsylvania State University,computerScience,https://science.psu.edu/cmpsc,Black,Man,Donald Ebeigbe,Assistant Professor,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=dee5127,https://academicphotos.s3.amazonaws.com/computerScience/Pennsylvania_State_University/Donald_Ebeigbe.jpg,control and decision systems; signal and image processing
Princeton University,computerScience,https://www.cs.princeton.edu/,Black,Woman,Adji Bousso Dieng,Assistant Professor,https://www.cs.princeton.edu/people/profile/ad6725,https://academicphotos.s3.amazonaws.com/computerScience/Princeton_University/Adji_Bousso_Dieng.jpg,"computational biology, machine learning"
Princeton University,computerScience,https://www.cs.princeton.edu/,Hispanic,Man,Andres Monroy Hernandez,Assistant Professor,https://www.cs.princeton.edu/people/profile/andresmh,https://academicphotos.s3.amazonaws.com/computerScience/Princeton_University/Andr%C3%A9s_Monroy-Hern%C3%A1ndez.jpg,human-computer interaction
Purdue University,computerScience,https://www.cs.purdue.edu/,Hispanic,Man,Gustavo Adolfo Junipero Rodriguez-Rivera,Associate Professor,https://www.cs.purdue.edu/people/faculty/grr.html,https://academicphotos.s3.amazonaws.com/computerScience/Purdue_University/Gustavo_Adolfo_Junipero_Rodriguez-rivera.jpg,"operating systems, computer networks"
Rensselaer Polytechnic Institute,computerScience,https://science.rpi.edu/computer-science,Black,Man,Alex Gittens,Assistant Professor,https://faculty.rpi.edu/alex-gittens,https://academicphotos.s3.amazonaws.com/computerScience/Rensselaer_Polytechnic_Institute/Alex_Gittens.jpg,"applying randomness to computational linear algebra, machine learning"
Rensselaer Polytechnic Institute,computerScience,https://science.rpi.edu/computer-science,Hispanic,Man,Carlos Varela,Professor,https://faculty.rpi.edu/carlos-varela,https://academicphotos.s3.amazonaws.com/computerScience/Rensselaer_Polytechnic_Institute/Carlos_Varela.jpg,"concurrent programming, distributed computing"
Rice University,computerScience,https://www.cs.rice.edu/,Hispanic,Man,Vicente Ordonez Roman,Associate Professor,https://profiles.rice.edu/faculty/vicente-ordonez-roman,https://academicphotos.s3.amazonaws.com/computerScience/Rice_University/Vicente_Ord%C3%B3%C3%B1ez-Rom%C3%A1n.jpg,"computer vision, machine learning"
Stanford University,computerScience,https://cs.stanford.edu/,Black,Man,Kunle Olukotun,Professor,https://www.cs.stanford.edu/people/oyekunle-olukotun,https://academicphotos.s3.amazonaws.com/computerScience/Stanford_University/Kunle_Olukotun.jpg,"computer architecture, parallel computing"
Temple University,computerScience,https://www.temple.edu/academics/degree-programs/computer-science-major-st-csci-bs,Black,Man,Karl Morris,Associate Professor,https://cis-linux1.temple.edu/~tuf80213/,https://academicphotos.s3.amazonaws.com/computerScience/Temple_University/Karl_Morris.png,mobile computing and autonomous systems
Texas A&M University,computerScience,https://engineering.tamu.edu/cse/,Hispanic,Man,Daniel A. Jimenez,Professor,https://engineering.tamu.edu/cse/profiles/djimenez.html,https://academicphotos.s3.amazonaws.com/computerScience/Texas_A%26M_University/Daniel_A._Jim%C3%A9nez.jpg,"computer architecture, compilers"
Texas A&M University,computerScience,https://engineering.tamu.edu/cse/,Hispanic,Woman,Dilma Da Silva,Professor,https://engineering.tamu.edu/cse/profiles/da-silva-dilma.html,https://academicphotos.s3.amazonaws.com/computerScience/Texas_A&M_University/Dilma_Da_Silva.jpg,"cloud computing, operating systems"
Texas Tech University,computerScience,https://www.depts.ttu.edu/cs/,Native American,Woman,Uma Maheswari Chinta,Assistant Professor,https://www.depts.ttu.edu/cs/faculty/Uma_Chinta/uma_chinta.php,https://academicphotos.s3.amazonaws.com/computerScience/Texas_Tech_University/UMA_MAHESWARI_CHINTA.jpg,"emotional expression in autistic individuals. , analysis of facial expressions as indicators of emotional states."
Texas Tech University,computerScience,https://www.depts.ttu.edu/cs/,Black,Man,Abdul Serwadda,Associate Professor,https://www.depts.ttu.edu/cs/faculty/abdul_serwadda/index.php,https://academicphotos.s3.amazonaws.com/computerScience/Texas_Tech_University/ABDUL_SERWADDA.jpg,"cyber security and privacy, machine learning and data mining"
"University at Albany, SUNY",computerScience,https://www.albany.edu/computer-science,Black,Woman,Chinwe Ekenna,Assistant Professor,https://www.albany.edu/computer-science/faculty/chinwe-ekenna,"https://academicphotos.s3.amazonaws.com/computerScience/University_at_Albany,_SUNY/Chinwe_Ekenna.jpg",intelligent motion planning applied to robotics and proteins
University at Buffalo,computerScience,https://engineering.buffalo.edu/computer-science-engineering.html,Black,Woman,Ifeoma Nwogu,Associate Professor,https://engineering.buffalo.edu/computer-science-engineering/people/faculty-directory/full-time.host.html/content/shared/engineering/computer-science-engineering/profiles/faculty/ladder/nwogu-ifeoma.detail.html,https://academicphotos.s3.amazonaws.com/computerScience/University_at_Buffalo/Ifeoma_Nwogu.jpg,artificial intelligence and machine learning and data mining
University of Alabama,computerScience,https://cs.ua.edu/,Black,Man,Chris S. Crawford,Associate Professor,https://eng.ua.edu/eng-directory/dr-chris-s-crawford/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Alabama/Chris_S._Crawford.jpg,human-centered computing
University of Alabama,computerScience,https://cs.ua.edu/,Black,Woman,Monica Anderson,Associate Professor,https://eng.ua.edu/eng-directory/dr-monica-anderson/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Alabama/Monica_Anderson.jpg,robotics
University of Alabama in Huntsville,computerScience,https://www.uah.edu/science/departments/computer-science,Black,Woman,Vineetha Menon,Associate Professor,https://www.uah.edu/science/departments/computer-science/faculty-staff/vineetha-menon,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Alabama_in_Huntsville/Vineetha_Menon%2C_Ph.D..jpg,"big data analytics, data science"
University of Arizona,computerScience,https://www.cs.arizona.edu/,Hispanic,Man,Jason Pacheco,Assistant Professor,https://www.cs.arizona.edu/person/jason-pacheco,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Arizona/Jason_Pacheco.jpg,"artificial intellingence, machine learning"
"University of California, Berkeley",computerScience,https://eecs.berkeley.edu/,Black,Man,Anthony D. Joseph,Professor,https://www2.eecs.berkeley.edu/Faculty/Homepages/joseph.html,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_Berkeley/Anthony_D_Joseph.jpeg","operating systems & networking (osnt), security (sec)"
"University of California, Davis",computerScience,https://cs.ucdavis.edu/,Hispanic,Man,Alexander Gamero-Garrido,Assistant Professor,https://cs.ucdavis.edu/directory/alexander-gamero-garrido-0,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_Davis/Alexander_Gamero-Garrido.jpg",intersection of computer networking systems and public policy with an emphasis on online privacy
"University of California, Davis",computerScience,https://cs.ucdavis.edu/,Hispanic,Woman,Cindy Rubio Gonzalez,Associate Professor,https://cs.ucdavis.edu/directory/cindy-rubio-gonzalez,https://academicphotos.s3.amazonaws.com/computerScience/University_of_California%2C_Davis/Cindy+Rubio+Gonzalez.jpg,"programming languages, software engineering"
"University of California, Los Angeles",computerScience,https://www.cs.ucla.edu/,Black,Man,Blaisepascal Tine,Assistant Professor,https://samueli.ucla.edu/people/blaise-pascal-tine/,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_Los_Angeles/Blaise-Pascal_Tine.jpeg",hardware accelerators and software co-design
"University of California, Los Angeles",computerScience,https://www.cs.ucla.edu/,Black,Woman,Saadia Gabriel,Assistant Professor,https://samueli.ucla.edu/people/67993/,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_Los_Angeles/Saadia_Gabriel.jpeg",measuring factuality and intent of human-written language
"University of California, San Diego",computerScience,https://cse.ucsd.edu/,Black,Woman,Imani Munyaka,Assistant Professor,https://cse.ucsd.edu/people/faculty-profiles/imani-munyaka,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_San_Diego/Imani_Munyaka.jpg","usable security and privacy, technology policy"
"University of California, San Diego",computerScience,https://cse.ucsd.edu/,Black,Woman,Ndapa Nakashole,Associate Professor,https://cse.ucsd.edu/people/faculty-profiles/ndapa-nakashole,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_California,_San_Diego/Ndapa_Nakashole.jpg",natural language processing (nlp)
University of Central Florida,computerScience,https://www.cs.ucf.edu/,Hispanic,Woman,Carolina Cruzneira,Professor,https://www.cs.ucf.edu/person/carolina-cruz-neira/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Central_Florida/Carolina_Cruz-Neira.jpg,"virtual reality systems, simulation and training"
University of Chicago,computerScience,https://www.cs.uchicago.edu/,Hispanic,Man,Raul Castro Fernandez,Assistant Professor,https://cs.uchicago.edu/people/raul-castro-fernandez/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Chicago/Raul_Castro_Fernandezv.jpeg,"data management, data science"
University of Colorado Boulder,computerScience,https://www.colorado.edu/cs/,Black,Man,James Curry,Professor,https://www.colorado.edu/cs/james-curry,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Colorado_Boulder/James_Curry.jpg,"computational mathematics, nonlinear phenomena"
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Man,Christan Grant,Associate Professor,https://www.cise.ufl.edu/grant-christan/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Christan_Grant.jpg,"cloud computing, data mining"
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Woman,Christina Gardner-McCune,Associate Professor,https://www.cise.ufl.edu/gardner-mccune-christina/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Christina_Gardner-McCune.jpg,"cs education research, educational technologies"
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Man,Emmanuel J. Dorley,Assistant Professor,https://www.cise.ufl.edu/emmanuel-j-dorley/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Emmanuel_J._Dorley.jpg,artificial intelligence and natural language processing
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Man,Juan E. Gilbert,Professor,https://www.cise.ufl.edu/gilbert-juan/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Juan_E._Gilbert.jpg,"database, data science and informatics"
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Man,Kevin R. B. Butler,Professor,https://www.cise.ufl.edu/butler-kevin/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Kevin_R._B._Butler.jpg,"embedded systems, information security"
University of Florida,computerScience,https://www.cise.ufl.edu/,Black,Man,Kyla Mcmullen,Associate Professor,https://www.cise.ufl.edu/mcmullen-kyla/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Florida/Kyla_McMullen.jpg,human-centered computing
University of Houston,computerScience,https://www.uh.edu/nsm/computer-science/,Hispanic,Woman,Thamar Solorio,Professor,http://solorio.uh.edu/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Houston/Thamar_Solorio.jpg,natural language processing
"University of Maryland, Baltimore County",computerScience,https://www.csee.umbc.edu/,Black,Woman,Dmitri Perkins,Professor,https://www.csee.umbc.edu/people/faculty/dmitri-perkins/,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_Maryland,_Baltimore_County/Dmitri_Perkins.jpg","wireless and mobile communications, networking"
"University of Maryland, College Park",computerScience,https://www.cs.umd.edu/,Hispanic,Man,Pablo Paredes,Assistant Professor,https://www.cs.umd.edu/people/paredes,"https://academicphotos.s3.amazonaws.com/computerScience/University_of_Maryland,_College_Park/Pablo_Paredes.jpg","affective computing, ai"
University of Massachusetts Amherst,computerScience,https://www.cics.umass.edu/,Hispanic,Man,Juan Jimenez,Associate Professor,https://www.umass.edu/engineering/about/directory/juan-jimenez,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Massachusetts_Amherst/Juan_Jim%C3%A9nez.jpg,healthcare and biomedicine
University of Massachusetts Amherst,computerScience,https://www.cics.umass.edu/,Black,Woman,Shannon Roberts,Associate Professor,https://www.umass.edu/engineering/about/directory/shannon-roberts,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Massachusetts_Amherst/Shannon_Roberts_.jpg,smart communities and infrastructure
University of Miami,computerScience,https://www.coe.miami.edu/computer-science/,Hispanic,Woman,Vanessa Aguiarpulido,Assistant Professor,https://people.miami.edu/profile/0210dfb24ca8741f6344cbb45791d009,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Miami/Vanessa_Aguiar-Pulido.jpg,data sciencecomputational biology
University of New Mexico,computerScience,https://cs.unm.edu/,Hispanic,Woman,Lydia Tapia,Professor,https://www.cs.unm.edu/directory/faculty-profiles/lydia-tapia.html,https://academicphotos.s3.amazonaws.com/computerScience/University_of_New_Mexico/Lydia_Tapia.jpg,"robotic motion planning, computational biology"
University of New Mexico,computerScience,https://cs.unm.edu/,Hispanic,Woman,Trilce Estrada,Associate Professor,https://www.cs.unm.edu/directory/faculty-profiles/trilce-estrada.html,https://academicphotos.s3.amazonaws.com/computerScience/University_of_New_Mexico/Trilce_Estrada.jpg,"designing scalable machine learning techniques applied to data-intensive scientific problems, using distributed systems, mobile devices and crowd sourcing for pervasive health care"
University of Notre Dame,computerScience,https://cse.nd.edu/,Hispanic,Man,Diego Gomez-Zara,Assistant Professor,https://cse.nd.edu/faculty/diego-gomez-zara/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Notre_Dame/Diego_Gomez-Zara.jpeg,how social computational systems help people organize and collaborate
University of Notre Dame,computerScience,https://cse.nd.edu/,Hispanic,Woman,Karla Badillourquiola,Assistant Professor,https://cse.nd.edu/faculty/karla-badillo-urquiola/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Notre_Dame/Karla_Badillo-Urquiola.jpg,"human-computer interaction, social computing"
University of Pennsylvania,computerScience,https://www.cis.upenn.edu/,Hispanic,Woman,Alejandro Ribeiro,Professor,https://directory.seas.upenn.edu/alejandro-ribeiro/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Pennsylvania/Alejandro_Ribeiro.jpg,"signal processing, network theory"
University of Pennsylvania,computerScience,https://www.cis.upenn.edu/,Black,Man,Kevin B. Johnson,Professor,https://directory.seas.upenn.edu/kevin-b-johnson/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Pennsylvania/Kevin_B._Johnson.jpg,"biomedical informatics, pediatrics"
University of Rochester,computerScience,https://www.cs.rochester.edu/,Hispanic,Man,Gonzalo Mateos,Associate Professor,https://www.hajim.rochester.edu/ece/people/faculty/mateos_gonzalo/index.html,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Rochester/Gonzalo_Mateos.jpg,"statistical signal processing, networks"
University of South Florida,computerScience,https://www.usf.edu/engineering/cse/,Black,Man,John Murraybruce,Assistant Professor,https://www.usf.edu/engineering/cse/people/murray-bruce-john.aspx,https://academicphotos.s3.amazonaws.com/computerScience/University_of_South_Florida/John_Murray-Bruce.jpeg,computational imaging; pde-constrained inverse problems
University of South Florida,computerScience,https://www.usf.edu/engineering/cse/,Black,Woman,Tempestt Neal,Associate Professor,https://www.usf.edu/engineering/cse/people/neal-tempestt.aspx,https://academicphotos.s3.amazonaws.com/computerScience/University_of_South_Florida/Tempestt_Neal.jpg,biometrics; applied smart sensing; applied artificial intelligence
University of Texas at Arlington,computerScience,https://cse.uta.edu/,Black,Man,Habeeb Olufowobi,Assistant Professor,https://www.uta.edu/academics/faculty/profile?username=olufowobih,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Texas_at_Arlington/Habeeb_Olufowobi.jpg,"embedded systems security, network security"
University of Texas at El Paso,computerScience,https://www.utep.edu/cs/,Hispanic,Woman,Natalia Villanueva-Rosales,Associate Professor,https://expertise.utep.edu/profiles/nvillanuevarosales,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Texas_at_El_Paso/Natalia_Villanueva-Rosales.jpg,"knowledge graphs, ontologies engineering"
University of Texas at San Antonio,computerScience,https://www.utsa.edu/cs/,Hispanic,Woman,Amanda Fernandez,Assistant Professor,https://sciences.utsa.edu/faculty/profiles/fernandez-amanda.html,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Texas_at_San_Antonio/Amanda_Fernandez.jpg,"ai for physical sciences, computer vision"
University of Washington,computerScience,https://www.cs.washington.edu/,Black,Woman,Leilani Battle,Assistant Professor,https://homes.cs.washington.edu/~leibatt/bio.html,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Washington/Leilani_Battle.jpg,"databases, but utilizes research methodology and techniques from hci and visualization to integrate data processing (databases) with interactive interfaces (hci, visualization)"
University of Wisconsin-Madison,computerScience,https://www.cs.wisc.edu/,Black,Man,Charles Lee Isbell Jr.,Professor,https://www.cs.wisc.edu/staff/isbell-jr-charles-lee/,https://academicphotos.s3.amazonaws.com/computerScience/University_of_Wisconsin-Madison/Charles_Lee_Isbell_Jr.jpg,machine learning
Virginia Tech,computerScience,https://cs.vt.edu/,Black,Woman,Chris Brown,Assistant Professor,https://website.cs.vt.edu/people/faculty/chris-brown.html,https://academicphotos.s3.amazonaws.com/computerScience/Virginia_Tech/Chris_Brown.jpeg,"digital education, human-computer interaction"
Virginia Tech,computerScience,https://cs.vt.edu/,Black,Woman,Ihudiya Finda Williams,Assistant Professor,https://website.cs.vt.edu/people/faculty/ihudiya-finda-williams.html,https://academicphotos.s3.amazonaws.com/computerScience/Virginia_Tech/Ihudiya_Finda_Williams.jpeg,"human-computer interaction, data analytics"
Washington State University,computerScience,https://school.eecs.wsu.edu/,Black,Woman,Assefaw Gebremedhin,Associate Professor,https://school.eecs.wsu.edu/directory/wsu-profile/assefaw.gebremedhin/,https://academicphotos.s3.amazonaws.com/computerScience/Washington_State_University/Assefaw_Gebremedhin.jpg,"data science, ai"
Washington State University,computerScience,https://school.eecs.wsu.edu/,Hispanic,Woman,Jose Delgadofrias,Professor,https://school.eecs.wsu.edu/directory/wsu-profile/delgado-frias/,https://academicphotos.s3.amazonaws.com/computerScience/Washington_State_University/Jose_Delgado-Frias.jpeg,"high-performance very large scale integration systems, reconfigurable architectures"
Washington University in St. Louis,computerScience,https://cse.wustl.edu/,Black,Woman,Alvitta Ottley,Associate Professor,https://engineering.wustl.edu/faculty/Alvitta-Ottley.html,https://academicphotos.s3.amazonaws.com/computerScience/Washington_University_in_St_Louis/Alvitta_Ottley.jpg,"computational methodologies, human-computer interaction"
Yale University,computerScience,https://cpsc.yale.edu/,Black,Woman,Kim Blenman,Assistant Professor,https://cpsc.yale.edu/people/kim-blenman,https://academicphotos.s3.amazonaws.com/computerScience/Yale_University/Kim_Blenman.jpg,algorithms; breast neoplasms
Yale University,computerScience,https://cpsc.yale.edu/,Hispanic,Woman,Marynel Vazquez,Assistant Professor,https://cpsc.yale.edu/people/marynel-vazquez,https://academicphotos.s3.amazonaws.com/computerScience/Yale_University/Marynel_Vazquez.jpeg,hri and artificial social intelligence
Arizona State University,mathematics,https://math.asu.edu/,Hispanic,Woman,Malena Espanol,Assistant Professor,https://math.la.asu.edu/~mespanol/,https://academicphotos.s3.amazonaws.com/mathematics/Arizona_State_University/MALENA_ESPANOL.png,numerical analysis and numerical linear algebra
Brown University,mathematics,https://www.brown.edu/academics/math/,Hispanic,Man,Javier Gamez-Serrano,Assistant Professor,https://web.math.princeton.edu/~jg27/,https://academicphotos.s3.amazonaws.com/mathematics/Brown_University/javier-gamez-serrano.jpg,"partial differential equations in fluid mechanics, computer-assisted proofs, spectral geometry, analysis"
Carnegie Mellon University,mathematics,https://www.math.cmu.edu/,Hispanic,Man,Javier Pena,Professor,https://www.cmu.edu/math/people/faculty/pena.html,https://academicphotos.s3.amazonaws.com/mathematics/Carnegie_Mellon_University/javier-pena.jpg,"mathematical physics, differential geometry, optimization, computation"
Carnegie Mellon University,mathematics,https://www.math.cmu.edu/,Black,Man,Michael Young,Associate Professor,https://www.cmu.edu/math/people/faculty/young.html,https://academicphotos.s3.amazonaws.com/mathematics/Carnegie_Mellon_University/Michael_Young.jpg,"algebraic topology, homotopy theory"
Case Western Reserve University,mathematics,https://mathstats.case.edu/,Black,Man,Abdulnasah Soale,Assistant Professor,https://mathstats.case.edu/faculty/abdul-nasah-soale/,https://academicphotos.s3.amazonaws.com/mathematics/Case_Western_Reserve_University/Abdul-Nasah_Soale.jpg,"mathematical biology, statistical methodology"
Clemson University,mathematics,https://www.clemson.edu/science/departments/mathematical-sciences/,Black,Woman,Keisha Cook,Assistant Professor,https://www.clemson.edu/science/academics/departments/mathstat/about/profiles/keisha,https://academicphotos.s3.amazonaws.com/mathematics/Clemson_University/KEISHA_COOK.jpeg,"statistics, stochastic processes, probability"
Clemson University,mathematics,https://www.clemson.edu/science/departments/mathematical-sciences/,Hispanic,Woman,Pelin Guven Geredeli,Assistant Professor,https://www.clemson.edu/science/academics/departments/mathstat/about/profiles/pgerede,https://academicphotos.s3.amazonaws.com/mathematics/Clemson_University/Pelin_Guven_Geredeli.jpg,"fluidics, numerical computation for pde systems"
Clemson University,mathematics,https://www.clemson.edu/science/departments/mathematical-sciences/,Black,Man,Robert Dicks,Assistant Professor,https://www.clemson.edu/science/academics/departments/mathstat/about/profiles/rdicks,https://academicphotos.s3.amazonaws.com/mathematics/Clemson_University/Robert_Dicks.jpg,"number theory, commutative algebra, automorphic representations"
Colorado School of Mines,mathematics,https://math.mines.edu/,Hispanic,Woman,Cecilia Diniz Behn,Associate Professor,https://ams.mines.edu/project/diniz-behn-cecilia/,https://academicphotos.s3.amazonaws.com/mathematics/Colorado_School_of_Mines/Cecilia_Diniz Behn.jpeg,"biomathematics, circadian rhythms"
Colorado School of Mines,mathematics,https://math.mines.edu/,Hispanic,Man,Luis Tenorio,Associate Professor,https://ams.mines.edu/project/tenorio-luis/,https://academicphotos.s3.amazonaws.com/mathematics/Colorado_School_of_Mines/LUIS_TENORIO.jpeg,"inverse problems, applied mathematics"
Colorado State University,mathematics,https://www.math.colostate.edu/,Hispanic,Woman,Hortensia Soto,Professor,https://mathematics.colostate.edu/person/?id=EC58346A09A3D40807F70F9EE0442218&sq=t,https://academicphotos.s3.amazonaws.com/mathematics/Colorado_State_University/Hortensia_Soto.jpg,mathematical education
Colorado State University,mathematics,https://www.math.colostate.edu/,Hispanic,Woman,Iuliana Oprea,Professor,https://mathematics.colostate.edu/person/?id=F8CF9C24814CA7D513C219BD09691B9C&sq=t,https://academicphotos.s3.amazonaws.com/mathematics/Colorado_State_University/Iuliana_Oprea.jpg,"dynamical systems, fluid dynamics, numerical analysis"
Columbia University,mathematics,https://math.columbia.edu/,Black,Man,Amadou Bah,Assistant Professor,https://www.math.columbia.edu/people/faculty-by-rank/,https://academicphotos.s3.amazonaws.com/mathematics/Columbia_University/Amadou_Bah.jpg,arithmetic geometry
Columbia University,mathematics,https://math.columbia.edu/,Hispanic,Woman,Daniela De Silva,Professor,https://www.math.columbia.edu/~desilva/,https://academicphotos.s3.amazonaws.com/mathematics/Columbia_University/Daniela_De_Silva.jpg,partial differential equations
Cornell University,mathematics,https://math.cornell.edu/,Hispanic,Woman,Karola Meszaros,Associate Professor,https://pi.math.cornell.edu/~karola/,https://academicphotos.s3.amazonaws.com/mathematics/Cornell_University/karola-meszaros.jpg,"polytopes and their interactions with multivariate polynomials, such as schubert and grothendieck polynomials"
Emory University,mathematics,https://www.math.emory.edu/,Black,Woman,Talea L. Mayo,Assistant Professor,https://www.math.emory.edu/people/faculty/individual.php?NUM=655,https://academicphotos.s3.amazonaws.com/mathematics/Emory_University/Talea_L._Mayo.jpg,"computational and applied mathematics, statistical data assimilation"
Florida International University,mathematics,https://math.fiu.edu/,Black,Man,Louis Roder Tcheugoue Tebou,Professor,https://faculty.fiu.edu/~teboul/,https://academicphotos.s3.amazonaws.com/mathematics/Florida_International_University/Louis_Roder_Tcheugoue_Tebou.jpg,"applied mathematics, particularly the control and stabilization of partial differential equations​"
Florida International University,mathematics,https://math.fiu.edu/,Black,Man,Philippe Rukimbira,Professor,https://faculty.fiu.edu/~rukim/,https://academicphotos.s3.amazonaws.com/mathematics/Florida_International_University/Philippe_Rukimbira.jpg,differential geometry and lie groups
Florida International University,mathematics,https://math.fiu.edu/,Black,Man,Theodore Tachim Medjo,Professor,https://faculty.fiu.edu/~tachimt/,https://academicphotos.s3.amazonaws.com/mathematics/Florida_International_University/Theodore_Tachim_Medjo.jpg,partial differential equations and fluid dynamics​
George Mason University,mathematics,https://math.gmu.edu/,Hispanic,Man,Rosemberg Toala-Enriquez,Assistant Professor,https://science.gmu.edu/directory/rosemberg-toala-enriquez,https://academicphotos.s3.amazonaws.com/mathematics/George_Mason_University/Rosemberg_Toala-Enriquez.jpg,"topology, combinatorics, geometry"
Georgetown University,mathematics,https://math.georgetown.edu/,Hispanic,Man,David Caraballo,Associate Professor,https://gufaculty360.georgetown.edu/s/contact/00336000014RdgBAAS/david-caraballo#_ga=2.39199402.884266589.1716783506-1365289329.1716605495,https://academicphotos.s3.amazonaws.com/mathematics/Georgetown_University/David_Caraballo.jpg,"curvature flow and related pdes, existence and regularity of flows, geometric measure theory"
Georgetown University,mathematics,https://math.georgetown.edu/,Black,Woman,Mahlet Tadesse,Professor,https://gufaculty360.georgetown.edu/s/faculty-profile?netid=mgt26%2F#_ga=2.68708632.884266589.1716783506-1365289329.1716605495,https://academicphotos.s3.amazonaws.com/mathematics/Georgetown_University/Mahlet_Tadesse.jpg,"bayesian statistics, biostatistics, mixture models, omics and bioinformatics, variable selection"
Georgia State University,mathematics,https://www.mathstat.gsu.edu/,Hispanic,Woman,Mariana Montiel,Associate Professor,https://mathstat.gsu.edu/profile/mariana-montiel/,https://academicphotos.s3.amazonaws.com/mathematics/Georgia_State_University/MARIANA_MONTIEL.jpeg,mathematical music theory and mathematical modeling in music
Johns Hopkins University,mathematics,https://mathematics.jhu.edu/,Black,Man,Edinah Gnang,Assistant Professor,https://engineering.jhu.edu/faculty/edinah-gnang/,https://academicphotos.s3.amazonaws.com/mathematics/Johns_Hopkins_University/Edinah_Gnang.jpg,"discrete mathematics, graph theory, multilinear algebra, image analysis, experimental math"
Kansas State University,mathematics,https://www.math.ksu.edu/,Hispanic,Woman,Diego Maldonado,Professor,https://www.math.ksu.edu/~dmaldona/,https://academicphotos.s3.amazonaws.com/mathematics/Kansas_State_University/DIEGO_MALDONADO.jpeg,pdes
Louisiana State University,mathematics,https://www.math.lsu.edu/,Black,Man,Michael M. Tom,Professor,https://www.math.lsu.edu/~tom/,https://academicphotos.s3.amazonaws.com/mathematics/Louisiana_State_University/michael+m+tom.jpg,analysis of nonlinear partial differential equations of mathematical physics
Massachusetts Institute of Technology,mathematics,https://math.mit.edu/,Hispanic,Man,Daniel Alvarez-Gavela,Assistant Professor,https://danielalvarezgavela.com/,https://academicphotos.s3.amazonaws.com/mathematics/Massachusetts_Institute_of_Technology/Daniel_Alvarez-Gavela.jpg,"flexible side of the field as well as in the connections with parametrized morse theory, algebraic k-theory and singularity theory"
Massachusetts Institute of Technology,mathematics,https://math.mit.edu/,Hispanic,Man,Rodolfo Rosales,Professor,https://math.mit.edu/directory/profile.html?pid=228,https://academicphotos.s3.amazonaws.com/mathematics/Massachusetts_Institute_of_Technology/Rodolfo_Rosales.jpg,"nonlinear waves, fluid mechanics, material sciences, numerical pde"
