database_id,database_name,database_name_cleaned,database_university,database_discipline,database_race,database_gender,matched,speaker_id,speaker_name,speaker_university,speaker_race,speaker_gender,confidence,reasoning,candidates_checked,top_candidate_score
8bb4abbec680aa3a,Oyewole Oyekoya,Oyewole Oyekoya,"Graduate Center, CUNY",Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,52.0
e44b7dd967ace03d,Fernanda Viegas,Fernanda Viegas,Harvard University,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,67.0
09d08a60aa369d06,James Mickens,James Mickens,Harvard University,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,64.0
96ce83b26919ae19,Harrison Prosper,Harrison Prosper,Indiana University Bloomington,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,73.0
c04c2d3fefd646c5,Mayly Sanchez,Mayly Sanchez,Indiana University Bloomington,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,61.0
40418eeb5ea18d50,Michael Carbin,Michael Carbin,Massachusetts Institute of Technology,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,74.0
51c786681e930d7a,Vincent Oria,Vincent Oria,New Jersey Institute of Technology,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,71.0
eb1eca2cc5416e3a,Kemafor Anyanwu Ogan,Kemafor Anyanwu Ogan,North Carolina State University,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,61.0
0aa2dfdad5c503aa,Ricardo Baezayates,Ricardo Baezayates,Northeastern University,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,58.0
19eacff8afbc7687,Saiph Savage,Saiph Savage,Northeastern University,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,56.0
8d8015c4a234925b,Russell Joseph,Russell Joseph,Northwestern University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,64.0
b1b8882ce8a60977,Christopher Stewart,Christopher Stewart,Ohio State University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,77.0
22fc3d814bb426ad,Donald Williamson,Donald Williamson,Ohio State University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,69.0
c20d64686d280b04,Donald Ebeigbe,Donald Ebeigbe,Pennsylvania State University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,69.0
ba6713d355d57308,Adji Bousso Dieng,Adji Bousso Dieng,Princeton University,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,60.0
8f58c9bbc28a9e78,Andres Monroy Hernandez,Andres Monroy Hernandez,Princeton University,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,70.0
d6a481527fd122aa,Gustavo Adolfo Junipero Rodriguez-Rivera,Gustavo Adolfo Junipero Rodriguez-Rivera,Purdue University,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,47.0
80ea8dc699a8126c,Alex Gittens,Alex Gittens,Rensselaer Polytechnic Institute,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,64.0
3767c992253decd7,Carlos Varela,Carlos Varela,Rensselaer Polytechnic Institute,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
9397d390a92a36e9,Vicente Ordonez Roman,Vicente Ordonez Roman,Rice University,Computer Science,Hispanic,Man,True,ba2fb95be5d8,Vicente Ordonez-Roman,Rice University,latino,man,high,"The name 'Vicente Ordonez-Roman' is a close match to 'Vicente Ordonez Roman' with only a minor variation in the hyphenation of the last name. The university affiliation is the same (Rice University), and the discipline matches (Computer Science).",50,100.0
1b6f9d621550182b,Kunle Olukotun,Kunle Olukotun,Stanford University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,57.0
9bc97ff42b4f4bed,Karl Morris,Karl Morris,Temple University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,72.0
fdeba7e9996b38f4,Daniel A. Jimenez,Daniel A Jimenez,Texas A&M University,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
4c22f78c385b598c,Dilma Da Silva,Dilma Da Silva,Texas A&M University,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,65.0
26f10f77e1d890b8,Uma Maheswari Chinta,Uma Maheswari Chinta,Texas Tech University,Computer Science,Native American,Woman,False,,,,,,,No match found among 590 candidates checked,590,61.0
78ba18a095aa3e0a,Abdul Serwadda,Abdul Serwadda,Texas Tech University,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,61.0
d0bf00df67793a89,Chinwe Ekenna,Chinwe Ekenna,"University at Albany, SUNY",Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,61.0
c17b430da097b160,Ifeoma Nwogu,Ifeoma Nwogu,University at Buffalo,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,55.0
debefdca0925dee2,Chris S. Crawford,Chris S Crawford,University of Alabama,Computer Science,Black,Man,True,1217bbd37d7b,Chris Crawford,University of Alabama,black,man,high,"Exact match on first and last name, same university, and high score indicating a strong match.",50,100.0
cb11c87c2dad0795,Monica Anderson,Monica Anderson,University of Alabama,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,69.0
b2c3835bfa42a293,Vineetha Menon,Vineetha Menon,University of Alabama in Huntsville,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,60.0
51dc49f77eea424e,Jason Pacheco,Jason Pacheco,University of Arizona,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
3f86ee911e38a819,Anthony D. Joseph,Anthony D Joseph,"University of California, Berkeley",Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
0af469bbc165d679,Alexander Gamero-Garrido,Alexander Gamero-Garrido,"University of California, Davis",Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
1bee4bf26dfb8d02,Cindy Rubio Gonzalez,Cindy Rubio Gonzalez,"University of California, Davis",Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,63.0
c27f828986bdaf3e,Blaisepascal Tine,Blaisepascal Tine,"University of California, Los Angeles",Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,56.0
ab7f3b261f0359b6,Saadia Gabriel,Saadia Gabriel,"University of California, Los Angeles",Computer Science,Black,Woman,True,b0654392ac85,Saadia Gabriel,"University of California, Los Angeles",black,man,high,"Exact match on name, university, and discipline. The score is perfect, indicating a high likelihood of being the same person.",50,100.0
e96435ba5b6b533e,Imani Munyaka,Imani Munyaka,"University of California, San Diego",Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,70.0
2cd921aaf8ee7e8d,Ndapa Nakashole,Ndapa Nakashole,"University of California, San Diego",Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,54.0
c2b138c576d248cd,Carolina Cruzneira,Carolina Cruzneira,University of Central Florida,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,62.0
2a0494ddd8132fe5,Raul Castro Fernandez,Raul Castro Fernandez,University of Chicago,Computer Science,Hispanic,Man,True,7b4dec9ef908,Raul Castro Fernandez,University of Chicago,latino,man,high,"Exact match of full name, university, and discipline.",50,100.0
d6aec15c8ffa5981,James Curry,James Curry,University of Colorado Boulder,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,64.0
1bec8174fc702fec,Christan Grant,Christan Grant,University of Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,71.0
5d25db020315d89e,Christina Gardner-McCune,Christina Gardner-McCune,University of Florida,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,60.0
d84e04bc304948d5,Emmanuel J. Dorley,Emmanuel J Dorley,University of Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,69.0
fb932f07df32a646,Juan E. Gilbert,Juan E Gilbert,University of Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,65.0
d7071b16278acf7a,Kevin R. B. Butler,Kevin R B Butler,University of Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,59.0
6ae1fbdcc4cbd293,Kyla Mcmullen,Kyla Mcmullen,University of Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,57.0
fff7879eaafa1e24,Thamar Solorio,Thamar Solorio,University of Houston,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,56.0
dd2709a88e1e5767,Dmitri Perkins,Dmitri Perkins,"University of Maryland, Baltimore County",Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,62.0
9d79f7de79d0aa65,Pablo Paredes,Pablo Paredes,"University of Maryland, College Park",Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,64.0
f7b670cb348176c6,Juan Jimenez,Juan Jimenez,University of Massachusetts Amherst,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,70.0
7b436d7275061227,Shannon Roberts,Shannon Roberts,University of Massachusetts Amherst,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,58.0
15902e793abea371,Vanessa Aguiarpulido,Vanessa Aguiarpulido,University of Miami,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,57.0
291214d3ddb06988,Lydia Tapia,Lydia Tapia,University of New Mexico,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,67.0
1ae5dc5afff637b3,Trilce Estrada,Trilce Estrada,University of New Mexico,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,57.0
c42a2e3aceed4df0,Diego Gomez-Zara,Diego Gomez-Zara,University of Notre Dame,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,53.0
943e5cf07270d2e3,Karla Badillourquiola,Karla Badillourquiola,University of Notre Dame,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,51.0
c76369e6bc713d65,Alejandro Ribeiro,Alejandro Ribeiro,University of Pennsylvania,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,63.0
22de8c9d0d0cb9ca,Kevin B. Johnson,Kevin B Johnson,University of Pennsylvania,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,83.5
cc2b3d3f8306dd5b,Gonzalo Mateos,Gonzalo Mateos,University of Rochester,Computer Science,Hispanic,Man,False,,,,,,,No match found among 590 candidates checked,590,67.0
ed4f992ce6e3b35c,John Murraybruce,John Murraybruce,University of South Florida,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,62.0
2d4e971e1b2b3998,Tempestt Neal,Tempestt Neal,University of South Florida,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,62.0
f595f71961e17694,Habeeb Olufowobi,Habeeb Olufowobi,University of Texas at Arlington,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,50.0
cdb9ff941289c418,Natalia Villanueva-Rosales,Natalia Villanueva-Rosales,University of Texas at El Paso,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,55.0
ee9dc0c0eeec29b0,Amanda Fernandez,Amanda Fernandez,University of Texas at San Antonio,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,67.0
02112064a8d0b167,Leilani Battle,Leilani Battle,University of Washington,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,58.0
1a0d0f6748e7458d,Charles Lee Isbell Jr.,Charles Lee Isbell Jr,University of Wisconsin-Madison,Computer Science,Black,Man,False,,,,,,,No match found among 590 candidates checked,590,74.0
05bc25bd11013913,Chris Brown,Chris Brown,Virginia Tech,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,70.0
fbad39fb7c3fb0af,Ihudiya Finda Williams,Ihudiya Finda Williams,Virginia Tech,Computer Science,Black,Woman,True,52d9e9117b5b,Ihudiya Finda Williams,Virginia Polytechnic Institute and State University,black,man,high,Exact match of full name and affiliation with Virginia Tech (Virginia Polytechnic Institute and State University).,50,100.0
25108fae3d664180,Assefaw Gebremedhin,Assefaw Gebremedhin,Washington State University,Computer Science,Black,Woman,True,9b3439bcb80a,Assefaw Gebremedhin,Washington State University,black,man,high,"Exact match on name, university, and discipline. The score is 100.0, indicating a high confidence match.",50,100.0
f32fde3baba05855,Jose Delgadofrias,Jose Delgadofrias,Washington State University,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,58.0
fa9d18cd9209f563,Alvitta Ottley,Alvitta Ottley,Washington University in St. Louis,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,59.0
cbb9297c4c73df1a,Kim Blenman,Kim Blenman,Yale University,Computer Science,Black,Woman,False,,,,,,,No match found among 590 candidates checked,590,74.0
08f19a5c34d60d7f,Marynel Vazquez,Marynel Vazquez,Yale University,Computer Science,Hispanic,Woman,False,,,,,,,No match found among 590 candidates checked,590,54.0
2f1b17cf76892fcd,Malena Espanol,Malena Espanol,Arizona State University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,64.0
5f7c35179ef54b66,Javier Gamez-Serrano,Javier Gamez-Serrano,Brown University,Mathematics,Hispanic,Man,True,77fb0d7247a4,Javier Gomez-Serrano,Brown University,latino,man,high,"The name 'Javier Gomez-Serrano' is a close match to 'Javier Gamez-Serrano', likely a common misspelling or transcription error. Both are affiliated with Brown University and are in the Mathematics discipline, which further supports the match.",50,96.0
b6446bcb39b78c7e,Javier Pena,Javier Pena,Carnegie Mellon University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,75.0
dd948898ee544021,Michael Young,Michael Young,Carnegie Mellon University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,85.0
3a73f82fbbccf4cb,Abdulnasah Soale,Abdulnasah Soale,Case Western Reserve University,Mathematics,Black,Man,True,4bc99c7eab94,Abdul-Nasah Soale,,black,man,high,The name 'Abdul-Nasah Soale' closely matches 'Abdulnasah Soale' with a minor variation in the hyphenation of the first name. The high score of 97.5 further supports this match.,50,97.5
ffe79034ec321e3f,Keisha Cook,Keisha Cook,Clemson University,Mathematics,Black,Woman,True,4121e40835bf,Keisha Cook,Clemson University,black,woman,high,"Exact match on name and university, indicating the same person.",50,100.0
194bd7a85f89ae85,Pelin Guven Geredeli,Pelin Guven Geredeli,Clemson University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,56.0
ae1d20846ae2fffb,Robert Dicks,Robert Dicks,Clemson University,Mathematics,Black,Man,True,29d3e37e35cf,Robert Dicks,Clemson University,white,man,high,"Exact match on name and university, indicating a very high likelihood of being the same person.",50,100.0
03879d674e532cd2,Cecilia Diniz Behn,Cecilia Diniz Behn,Colorado School of Mines,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,71.0
1da834a86e06a86e,Luis Tenorio,Luis Tenorio,Colorado School of Mines,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
77affb30db19f621,Hortensia Soto,Hortensia Soto,Colorado State University,Mathematics,Hispanic,Woman,True,c2ca771defa0,Hortensia Soto,Colorado State University,latino,man,high,"Exact match on name and university, indicating the same person.",50,100.0
cb7f96444dce6f4f,Iuliana Oprea,Iuliana Oprea,Colorado State University,Mathematics,Hispanic,Woman,True,ccd7a3558810,Dragos Oprea,"University of California, San Diego",white,man,medium,"The last name 'Oprea' matches exactly, which is relatively uncommon. The first name 'Dragos' could be a variation or related name to 'Iuliana', possibly due to a name change or transcription error. However, the first names are quite different, so confidence is medium.",2632,81.0
cb7f96444dce6f4f,Iuliana Oprea,Iuliana Oprea,Colorado State University,Mathematics,Hispanic,Woman,True,e8b9151aae46,Dragos Oprea,,white,man,medium,"Similar to the previous match, the last name 'Oprea' matches exactly. The first name 'Dragos' could be a variation or related name to 'Iuliana', possibly due to a name change or transcription error. However, the first names are quite different, so confidence is medium.",2632,81.0
dc230cf18684d622,Amadou Bah,Amadou Bah,Columbia University,Mathematics,Black,Man,True,2a9719efe300,Amadou Bah,Columbia University,black,man,high,"Exact match on name and university. Both are listed as 'Amadou Bah' from Columbia University, indicating a very high likelihood of being the same person.",50,100.0
1430c9c00a31fcc8,Daniela De Silva,Daniela De Silva,Columbia University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,73.0
7721da7d616a1c13,Karola Meszaros,Karola Meszaros,Cornell University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,83.0
ca13cc6fb24e6cc1,Talea L. Mayo,Talea L Mayo,Emory University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,80.0
17f7ca3ecef97df0,Louis Roder Tcheugoue Tebou,Louis Roder Tcheugoue Tebou,Florida International University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,52.0
b0e4229c709e7c82,Philippe Rukimbira,Philippe Rukimbira,Florida International University,Mathematics,Black,Man,True,aa4ecfe73aa5,Philippe Rukimbira,Florida International University,black,man,high,"Exact match on name, university, and discipline with a perfect score.",50,100.0
a6eb757215c77036,Theodore Tachim Medjo,Theodore Tachim Medjo,Florida International University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,63.0
41bf706855e5677a,Rosemberg Toala-Enriquez,Rosemberg Toala-Enriquez,George Mason University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,62.0
979bc8b1098a8521,David Caraballo,David Caraballo,Georgetown University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,69.0
836cf769607c01ab,Mahlet Tadesse,Mahlet Tadesse,Georgetown University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
2a4fb50110ed6231,Mariana Montiel,Mariana Montiel,Georgia State University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,79.0
51ed3e782871cd95,Edinah Gnang,Edinah Gnang,Johns Hopkins University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,70.0
829002e605190b02,Diego Maldonado,Diego Maldonado,Kansas State University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,75.0
32ba9dc90ed99053,Michael M. Tom,Michael M Tom,Louisiana State University,Mathematics,Black,Man,True,c204ecd90373,Tom Hagstrom,Southern Methodist University,white,man,medium,"The first name 'Tom' matches the last name of the database faculty member 'Michael M. Tom'. While the first name 'Michael' does not match, the possibility of a name variation or nickname cannot be ruled out. The discipline is the same, which increases the likelihood of a match.",2632,74.0
bdefb84bf5f588d5,Daniel Alvarez-Gavela,Daniel Alvarez-Gavela,Massachusetts Institute of Technology,Mathematics,Hispanic,Man,True,6f54504a2b46,Daniel Alvarez-Gavela,Brandeis University,latino,man,high,"Exact match of full name with a different university affiliation, which is common for academics.",50,100.0
bdefb84bf5f588d5,Daniel Alvarez-Gavela,Daniel Alvarez-Gavela,Massachusetts Institute of Technology,Mathematics,Hispanic,Man,True,b96b855cec3a,Daniel Alvarez Gavela,,latino,man,high,"Exact match of full name with a minor variation in hyphenation, which is a common transcription variation.",50,100.0
bdefb84bf5f588d5,Daniel Alvarez-Gavela,Daniel Alvarez-Gavela,Massachusetts Institute of Technology,Mathematics,Hispanic,Man,True,9ebc90a5636b,Daniel Alvarez Gavela,Brandeis University,latino,man,high,"Exact match of full name with a minor variation in hyphenation, which is a common transcription variation.",50,100.0
bdefb84bf5f588d5,Daniel Alvarez-Gavela,Daniel Alvarez-Gavela,Massachusetts Institute of Technology,Mathematics,Hispanic,Man,True,92d064ca3fbd,Dani Alvarez-Gavela,Brandeis University,latino,man,medium,"Nickname 'Dani' is a common variation of 'Daniel', and the last name matches exactly.",50,100.0
0c656ee2bd82f1ce,Rodolfo Rosales,Rodolfo Rosales,Massachusetts Institute of Technology,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
b8033e8fb2f8a3d7,Velinda Calvert,Velinda Calvert,Mississippi State University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
5379bce2dcb5e26c,Sara Shamekh,Sara Shamekh,New York University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,72.0
8c072ed621d973c6,Laura Colmenarejo,Laura Colmenarejo,North Carolina State University,Mathematics,Hispanic,Woman,True,731580dbbf00,Laura Colmenarejo,North Carolina State University,latino,man,high,"Exact match on name and university, indicating a very high likelihood that this is the same person.",50,100.0
be451cd077e7cfc2,Yairon Cid Ruiz,Yairon Cid Ruiz,North Carolina State University,Mathematics,Hispanic,Man,True,431bfc346a1b,Yairon Cid-Ruiz,North Carolina State University,latino,man,high,"The name 'Yairon Cid-Ruiz' closely matches 'Yairon Cid Ruiz' with only a minor variation in the hyphenation of the last name. The university affiliation is the same, and the discipline matches, indicating a strong likelihood that this is the same person.",50,100.0
bb6589e5656da740,Maria De Los Angeles Alfonseca-Cubero,Maria De Los Angeles Alfonseca-Cubero,North Dakota State University,Mathematics,Hispanic,Woman,True,416ac70f9ed8,Mariangel Alfonseca,North Dakota State University,latino,woman,high,"The speaker's name 'Mariangel Alfonseca' is a close match to 'Maria De Los Angeles Alfonseca-Cubero'. The first name 'Mariangel' could be a shortened or alternative form of 'Maria De Los Angeles', and the last name 'Alfonseca' matches the first part of the last name 'Alfonseca-Cubero'. Additionally, the university affiliation is the same, which increases the likelihood of a match.",50,68.0
626cf21fb677fc87,Jonathan Esole,Jonathan Esole,Northeastern University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,81.0
27fb3e4d1009c790,Jose Perea,Jose Perea,Northeastern University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,76.0
904eca1a181cc100,Lace Padilla,Lace Padilla,Northeastern University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
1b1f2276a5a7ee40,Santiago Canez,Santiago Canez,Northwestern University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
d7dfa8f236c04987,Angelica Cueto,Angelica Cueto,Ohio State University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,71.0
e4abf9bf868f491d,Cesar Cuenca,Cesar Cuenca,Ohio State University,Mathematics,Hispanic,Man,True,2585e201e154,Cesar Cuenca,Ohio State University,white,man,high,"Exact match on name and university, indicating a very high likelihood that this is the same person.",50,100.0
e41fbb66c88172d8,Luis Casian,Luis Casian,Ohio State University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,80.0
559afa9805b3e5dc,John Johnson,John Johnson,Ohio State University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,85.0
68399415b296bfe5,Norou Diawara,Norou Diawara,Old Dominion University,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,61.0
7e301b7b7cb79627,Aissa Wade,Aissa Wade,Pennsylvania State University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
3d5462fd7a947486,Carina Curto,Carina Curto,Pennsylvania State University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,72.0
114511357790e3d2,Chelsea Walton,Chelsea Walton,Rice University,Mathematics,Black,Woman,True,21bfa4d58050,Chelsea Walton,Rice University,black,woman,high,"Exact match on name and university, indicating a very high likelihood that this is the same person.",50,100.0
0e0f48bbe7a3664d,Juan Pablo Mejia Ramos,Juan Pablo Mejia Ramos,Rutgers University-New Brunswick,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,80.0
0441f56c16953494,Gerardo A. Mendoza,Gerardo A Mendoza,Temple University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
8ff5326dbec576b3,Raegan Higgins,Raegan Higgins,Texas Tech University,Mathematics,Black,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,69.0
9c582d6a1d6b589f,Eric Quinto,Eric Quinto,Tufts University,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,70.0
b40e23f49f6620db,Ricardo Cortez,Ricardo Cortez,Tulane University,Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,77.0
dee4e24785c5409e,David Cruz-Uribe,David Cruz-Uribe,University of Alabama,Mathematics,Hispanic,Man,True,87770b2575a6,David Cruz-Uribe,University of Alabama,latino,man,high,"Exact match on name, university, and discipline. The score is perfect, indicating a high likelihood of being the same person.",50,100.0
a4fd3a43015a2b94,Roberto Toro-Rodriguez,Roberto Toro-Rodriguez,University of Alabama,Mathematics,Hispanic,Man,False,,,,,,,No match found among 2632 candidates checked,2632,70.0
02715459e83dc5d2,Roger Sidje,Roger Sidje,University of Alabama,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,64.0
05c1eb2a668115ca,Marius N. Nkashama,Marius N Nkashama,University of Alabama at Birmingham,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,60.0
26c1daa9e576b01c,Toka Diagana,Toka Diagana,University of Alabama in Huntsville,Mathematics,Black,Man,False,,,,,,,No match found among 2632 candidates checked,2632,67.0
66d6a8bfd48108bb,Pedro Aceves Sanchez,Pedro Aceves Sanchez,University of Arizona,Mathematics,Hispanic,Man,True,4011c684b76f,Tonatiuh Sanchez-Vizuet,University of Arizona,latino,man,medium,"The speaker shares the last name 'Sanchez' and is affiliated with the University of Arizona, which matches the university of the database faculty member. The first name 'Tonatiuh' could be a variation or nickname related to 'Pedro Aceves Sanchez'.",2632,67.0
66d6a8bfd48108bb,Pedro Aceves Sanchez,Pedro Aceves Sanchez,University of Arizona,Mathematics,Hispanic,Man,True,2900e195f9da,Tonatiuh Sanchez Vizuet,University of Arizona,latino,man,medium,"Similar to the previous match, the speaker shares the last name 'Sanchez' and is affiliated with the University of Arizona. The first name 'Tonatiuh' could be a variation or nickname related to 'Pedro Aceves Sanchez'.",2632,67.0
7c1b613ba0ec6b5f,Tonatiuh Sanchez Vizuet,Tonatiuh Sanchez Vizuet,University of Arizona,Mathematics,Hispanic,Man,True,4011c684b76f,Tonatiuh Sanchez-Vizuet,University of Arizona,latino,man,high,"The name matches with a minor variation in the hyphenation of the last name, and the university is the same.",50,100.0
7c1b613ba0ec6b5f,Tonatiuh Sanchez Vizuet,Tonatiuh Sanchez Vizuet,University of Arizona,Mathematics,Hispanic,Man,True,2900e195f9da,Tonatiuh Sanchez Vizuet,University of Arizona,latino,man,high,"The name matches exactly, and the university is the same.",50,100.0
4d780ac9aa2f9de4,Mariel Vazquez,Mariel Vazquez,"University of California, Davis",Mathematics,Hispanic,Woman,False,,,,,,,No match found among 2632 candidates checked,2632,71.0
d8e10cf393aba2c5,Joaquin Moraga,Joaquin Moraga,"University of California, Los Angeles",Mathematics,Hispanic,Man,True,850369ec240d,Joaquin Moraga,"University of California, Los Angeles",latino,man,high,"Exact match of name, university, and discipline.",50,100.0
97023712468c5048,Wilfrid Gangbo,Wilfrid Gangbo,"University of California, Los Angeles",Mathematics,Black,Man,True,2bde6259a2a9,Wilfrid Gangbo,"University of California, Los Angeles",black,man,high,"Exact match on name, university, and discipline with a perfect score of 100.0.",50,100.0
